,card_number,match_api_id,card_type,comment,elapsed,event_incident_typefk,card_id,n,player1,sortorder,stats,subtype,team,type,elapsed_plus,del,goal_type
59475,1,1778123,y,y,13,505,3874581,54,104382,3,,Unsportsmanlike Cond,9864,card,,,
59476,2,1778123,y,y,28,505,3874644,108,358127,5,,Unsportsmanlike Cond,8370,card,,,
59477,3,1778123,y,y,38,505,3874683,140,186121,0,,Unsportsmanlike Cond,8370,card,,,
59478,4,1778123,y,y,41,505,3874701,156,183449,1,,Unsportsmanlike Cond,8370,card,,,
59479,5,1778123,y,y,48,505,3874768,194,150731,1,,Unsportsmanlike Cond,8370,card,,,
59480,1,2030082,r,r,5,507,4709062,25,105351,1,,Unsportsmanlike Cond,8581,card,,,
59481,2,2030082,y,y,42,70,4710022,146,360918,1,,,9910,card,,,
59482,3,2030082,y,y,63,70,4710261,443,172948,1,,,9910,card,,,
59483,4,2030082,y,y,81,203,4710332,350,130298,1,,emergency_brake,9910,card,,,
59484,5,2030082,y,y,90,70,4710417,424,477472,23,,,8581,card,6,,
59485,1,2030083,y,y,57,70,4701169,415,38424,2,,,9906,card,,,
59486,2,2030083,y,y,84,70,4701526,363,30853,4,,,9906,card,,,
59487,1,2030084,y,y,38,77,4693315,201,282472,1,,shirt_pull,9864,card,,,
59488,2,2030084,y,y,43,505,4693363,218,213653,0,,Unsportsmanlike Cond,9864,card,,,
59489,3,2030084,y,y,43,505,4693421,255,77741,1,,Unsportsmanlike Cond,8302,card,,,
59490,4,2030084,y,y,47,505,4693508,257,109621,0,,Unsportsmanlike Cond,8302,card,,,
59491,5,2030084,y,y,64,73,4693706,318,38842,3,,serious_fouls,9864,card,,,
59492,6,2030084,y2,y2,69,177,4693747,349,109621,1,,serious_fouls,8302,card,,,
59493,7,2030084,y,y,76,73,4693809,380,122047,4,,serious_fouls,8302,card,,,
59494,8,2030084,y,y,80,25,4693838,404,97498,1,,stall_time,8302,card,,,
59495,1,2030085,y,y,34,70,4706401,122,38540,1,,,8315,card,,,
59496,2,2030085,y,y,37,70,4706437,148,573793,1,,,8315,card,,,
59497,3,2030085,y,y,44,70,4706543,207,25773,1,,,8634,card,,,
59498,4,2030085,y,y,64,70,4707000,338,26005,1,,,8634,card,,,
59499,5,2030085,y,y,71,70,4707040,366,213470,1,,,8315,card,,,
59500,6,2030085,y,y,75,505,4707062,387,40636,3,,Unsportsmanlike Cond,8634,card,,,
59501,1,2030086,y,y,21,70,4711396,91,156097,1,,,8372,card,,,
59502,2,2030086,y,y,45,70,4711595,218,40501,1,,,8372,card,,,
59503,3,2030086,y,y,55,70,4711801,271,433311,1,,,8372,card,,,
59504,4,2030086,r,r,57,270,4711814,291,477604,0,,,7878,card,,,
59505,5,2030086,y,y,61,70,4711842,307,202553,2,,,8372,card,,,
59506,6,2030086,y,y,64,70,4711856,329,434404,2,,,8372,card,,,
59507,7,2030086,y,y,89,70,4712046,454,2752,1,,,7878,card,,,
59508,8,2030086,y,y,90,70,4712092,467,449492,6,,,8372,card,4,,
59509,1,2030087,y,y,48,70,4698830,261,188540,0,,,8305,card,,,
59510,2,2030087,y,y,49,70,4698837,264,240054,1,,,8305,card,,,
59511,3,2030087,y,y,52,70,4698880,284,75192,2,,,8305,card,,,
59512,4,2030087,y,y,56,70,4698937,299,213814,3,,,8558,card,,,
59513,5,2030087,y,y,63,70,4699045,331,107930,4,,,8558,card,,,
59514,6,2030087,y,y,79,70,4699329,378,523390,1,,,8305,card,,,
59515,7,2030087,y2,y2,82,26,4699390,387,188540,1,,,8305,card,,,
59516,1,2030088,y,y,26,70,4710139,138,268273,1,,,8603,card,,,
59517,2,2030088,y,y,35,643,4710200,286,183350,6,,advantage,8603,card,,,
59518,3,2030088,y,y,49,70,4710325,308,562062,1,,,10205,card,,,
59519,4,2030088,y,y,50,70,4710330,315,186991,1,,,8603,card,,,
59520,5,2030088,r,r,90,67,4710545,556,42479,9,,violence,10205,card,2,,
59521,1,2030089,y,y,38,79,4707836,239,242477,6,,verbal_abuse,9869,card,,,
59522,2,2030089,y,y,66,70,4708656,357,17299,1,,,9869,card,,,
59523,3,2030089,y,y,71,70,4708772,397,541557,2,,,9869,card,,,
59524,4,2030089,y,y,74,70,4708856,407,202639,1,,,9869,card,,,
59525,1,2030090,y,y,9,70,4698187,42,485141,2,,,8560,card,,,
59526,2,2030090,y,y,14,70,4698283,150,40668,8,,,9783,card,,,
59527,3,2030090,y,y,49,70,4698924,303,111190,1,,,9783,card,,,
59528,4,2030090,y,y,65,70,4699188,376,102622,1,,,8560,card,,,
59529,5,2030090,y,y,88,70,4699708,508,37451,2,,,9783,card,,,
59530,1,2030091,y,y,42,70,4701914,202,183449,1,,,8370,card,,,
59531,2,2030091,y,y,49,70,4701951,247,111975,1,,,8370,card,,,
59532,3,2030091,y,y,56,70,4701970,285,184999,1,,,10267,card,,,
59533,4,2030091,y,y,75,70,4702029,377,406257,1,,,8370,card,,,
59534,1,2030172,y,y,38,70,4979563,203,36130,1,,,8370,card,,,
59535,2,2030172,y,y,59,505,4979783,333,210065,1,,Unsportsmanlike Cond,8370,card,,,
59536,3,2030172,y,y,70,70,4979852,388,193224,0,,,8372,card,,,
59537,4,2030172,y,y,81,70,4979945,468,433311,2,,,8372,card,,,
59538,5,2030172,y,y,90,79,4980082,516,46808,8,,verbal_abuse,8370,card,2,,
59539,1,2030173,y,y,39,70,4977272,262,37479,1,,,8305,card,,,
59540,2,2030173,y,y,43,70,4977382,294,37449,1,,,8305,card,,,
59541,3,2030173,y,y,47,70,4977912,341,195335,1,,,8305,card,,,
59542,1,2030174,y,y,10,70,4974542,72,574200,1,,,10205,card,,,
59543,2,2030174,y,y,29,505,4974829,232,111237,2,,Unsportsmanlike Cond,8302,card,,,
59544,3,2030174,y,y,33,70,4974882,258,201939,1,,,10205,card,,,
59545,4,2030174,y,y,50,70,4975215,337,37506,0,,,10205,card,,,
59546,5,2030174,y,y,64,70,4975340,394,77741,1,,,8302,card,,,
59547,6,2030174,y,y,83,70,4975625,544,160844,1,,,10205,card,,,
59548,7,2030174,y,y,87,70,4975694,589,103450,1,,,8302,card,,,
59549,8,2030174,y,y,90,505,4979374,642,182921,7,,Unsportsmanlike Cond,10205,card,4,,
59550,1,2030175,y,y,31,70,4972242,252,243781,2,,,8306,card,,,
59551,2,2030175,y,y,52,643,4973101,423,213916,0,,advantage,8306,card,,,
59552,3,2030175,y,y,90,70,4974187,717,74989,13,,,8306,card,3,,
59553,1,2030176,y,y,45,70,4978804,254,425985,2,,,9910,card,,,
59554,2,2030176,y,y,68,70,4978874,370,246177,4,,,9910,card,,,
59555,3,2030176,y,y,71,70,4978883,374,485141,2,,,8560,card,,,
59556,4,2030176,y,y,74,79,4978889,402,174472,0,,verbal_abuse,9910,card,,,
59557,5,2030176,y,y,86,70,4978928,455,205278,2,,,8560,card,,,
59558,6,2030176,y,y,88,70,4978934,466,360918,2,,,9910,card,,,
59559,7,2030176,y,y,88,505,4986534,496,183462,3,,Unsportsmanlike Cond,9910,card,,,
59560,1,2030177,y,y,29,70,4974807,232,40148,1,,,10267,card,,,
59561,2,2030177,y,y,36,70,4974910,331,384413,1,,,8581,card,,,
59562,3,2030177,y,y,63,70,4975323,597,37656,1,,,8581,card,,,
59563,4,2030177,y,y,66,505,4975354,606,361770,0,,Unsportsmanlike Cond,10267,card,,,
59564,5,2030177,y,y,66,505,4979383,742,303088,6,,Unsportsmanlike Cond,8581,card,,,
59565,1,2030178,y,y,15,70,4968884,60,279173,2,,,9783,card,,,
59566,2,2030178,y,y,90,505,4969620,427,474680,9,,Unsportsmanlike Cond,9783,card,,,
59567,1,2030179,y,y,38,203,4984825,161,477471,3,,emergency_brake,9864,card,,,
59568,2,2030179,y,y,45,70,4984883,191,150764,6,,,9869,card,1,,
59569,3,2030179,y,y,84,73,4985382,366,238841,1,,serious_fouls,9864,card,,,
59570,4,2030179,y,y,86,129,4985386,369,41707,1,,hands,9864,card,,,
59571,1,2030180,y,y,13,70,4985471,54,33871,0,,,8315,card,,,
59572,2,2030180,y,y,24,203,4985515,95,182224,1,,emergency_brake,8315,card,,,
59573,3,2030180,y,y,31,70,4985555,136,531629,7,,,8603,card,,,
59574,4,2030180,y,y,33,70,4985568,145,411617,1,,,8315,card,,,
59575,5,2030180,y,y,75,505,4985826,424,186991,0,,Unsportsmanlike Cond,8603,card,,,
59576,6,2030180,y,y,65,70,4985953,422,159881,4,,,8315,card,,,
59577,1,2030181,y,y,35,70,4982756,216,80492,1,,,7878,card,,,
59578,2,2030181,y,y,36,70,4982791,233,108572,3,,,7878,card,,,
59579,3,2030181,y,y,57,70,4983418,708,314947,0,,,8558,card,,,
59580,4,2030181,y,y,62,70,4983529,445,239350,2,,,7878,card,,,
59581,5,2030181,y2,y2,69,26,4983607,711,314947,1,,,8558,card,,,
59582,6,2030181,y,y,70,70,4983664,503,213711,4,,,7878,card,,,
59583,7,2030181,y,y,83,70,4983820,608,193930,3,,,8558,card,,,
59584,8,2030181,y,y,84,70,4983825,585,2805,2,,,7878,card,,,
59585,9,2030181,y,y,87,79,4983873,613,46407,2,,verbal_abuse,7878,card,,,
59586,1,2030182,y,y,52,73,5008952,416,449492,2,,serious_fouls,8372,card,,,
59587,2,2030182,y,y,51,79,5008975,426,213712,0,,verbal_abuse,8372,card,,,
59588,3,2030182,r,r,60,63,5009083,636,195335,0,,serious_fouls,8305,card,,,
59589,4,2030182,y,y,84,73,5009387,607,434404,2,,serious_fouls,8372,card,,,
59590,5,2030182,y,y,90,79,5009495,630,37479,6,,verbal_abuse,8305,card,3,,
59591,1,2030183,y,y,27,70,5013896,305,26403,5,,,8634,card,,,
59592,2,2030183,y,y,37,79,5014125,355,30955,3,,verbal_abuse,8634,card,,,
59593,3,2030183,y,y,40,203,5014175,359,183185,0,,emergency_brake,10205,card,,,
59594,4,2030183,y,y,46,79,5014565,436,19533,2,,verbal_abuse,8634,card,,,
59595,5,2030183,y,y,46,79,5014584,441,40636,3,,verbal_abuse,8634,card,,,
59596,6,2030183,y,y,64,203,5014971,660,37482,4,,emergency_brake,8634,card,,,
59597,7,2030183,y,y,70,70,5015085,704,160844,2,,,10205,card,,,
59598,8,2030183,y,y,72,70,5015133,714,34952,1,,,10205,card,,,
59599,1,2030184,y,y,5,70,5017556,36,213499,4,,,8633,card,,,
59600,2,2030184,y,y,37,508,5017846,231,161660,0,,Removing Shirt,8302,card,,,
59601,1,2030185,y,y,9,643,4999146,76,291635,0,,advantage,8306,card,,,
59602,2,2030185,y,y,36,70,4999509,230,205278,1,,,8560,card,,,
59603,3,2030185,y,y,39,163,4999554,242,75342,0,,diving,8560,card,,,
59604,4,2030185,y,y,69,70,5000012,423,282676,1,,,8560,card,,,
59605,5,2030185,y,y,85,70,5000213,496,80295,1,,,8560,card,,,
59606,1,2030186,y,y,27,70,5003485,284,74747,1,,,10267,card,,,
59607,2,2030186,y,y,37,70,5003715,365,391058,1,,,10267,card,,,
59608,3,2030186,y,y,51,70,5004381,482,184999,0,,,10267,card,,,
59609,4,2030186,y,y,74,70,5005024,635,72623,1,,,9910,card,,,
59610,1,2030187,y,y,52,70,5006603,403,51953,4,,,9783,card,,,
59611,2,2030187,y,y,62,70,5006664,479,184091,1,,,8581,card,,,
59612,3,2030187,y,y,76,70,5006837,552,33848,3,,,9783,card,,,
59613,4,2030187,y,y,82,505,5006944,598,105351,3,,Unsportsmanlike Cond,8581,card,,,
59614,5,2030187,y,y,84,70,5006980,619,25462,3,,,8581,card,,,
59615,6,2030187,y,y,90,70,5007146,677,384413,8,,,8581,card,3,,
59616,1,2030188,y,y,32,70,5016536,217,354467,2,,,9906,card,,,
59617,2,2030188,y,y,39,70,5016615,266,184533,3,,,9906,card,,,
59618,3,2030188,y,y,40,70,5016619,253,150764,1,,,9869,card,,,
59619,4,2030188,y,y,44,70,5016643,270,242477,1,,,9869,card,,,
59620,5,2030188,y,y,55,70,5016982,358,41167,3,,,9906,card,,,
59621,6,2030188,y,y,58,70,5017024,377,56678,1,,,9906,card,,,
59622,7,2030188,y,y,69,25,5017185,452,33630,2,,stall_time,9869,card,,,
59623,1,2030189,y,y,32,505,5009646,146,268273,0,,Unsportsmanlike Cond,8603,card,,,
59624,2,2030189,y,y,40,73,5009704,192,183350,1,,serious_fouls,8603,card,,,
59625,3,2030189,y,y,48,325,5009748,232,18520,1,,pushing,9864,card,,,
59626,4,2030189,y,y,78,325,5009829,339,239964,1,,pushing,8603,card,,,
59627,5,2030189,y,y,79,79,5009833,346,213653,3,,verbal_abuse,9864,card,,,
59628,6,2030189,y,y,90,79,5009862,401,445907,3,,verbal_abuse,8603,card,,,
59629,7,2030189,y,y,90,79,5009870,412,116750,8,,verbal_abuse,8603,card,3,,
59630,1,2030190,y,y,10,70,5010520,43,52004,1,,,8558,card,,,
59631,2,2030190,y,y,56,505,5010878,314,33024,1,,Unsportsmanlike Cond,8315,card,,,
59632,3,2030190,y,y,56,505,5010879,320,46836,2,,Unsportsmanlike Cond,8558,card,,,
59633,4,2030190,y,y,57,505,5010888,318,41622,2,,Unsportsmanlike Cond,8558,card,,,
59634,5,2030190,y,y,60,70,5010903,329,190452,1,,,8558,card,,,
59635,6,2030190,y,y,73,70,5010984,483,45749,2,,,8315,card,,,
59636,7,2030190,y,y,86,70,5011156,447,185123,3,,,8558,card,,,
59637,8,2030190,y,y,90,505,5011224,478,629579,8,,Unsportsmanlike Cond,8558,card,4,,
59638,1,2030191,y,y,13,505,5007858,105,34104,3,,Unsportsmanlike Cond,8370,card,,,
59639,2,2030191,y2,y2,20,26,5007956,154,34104,0,,,8370,card,,,
59640,3,2030191,y,y,45,70,5008510,326,43372,4,,,7878,card,2,,
59641,4,2030191,y,y,47,70,5008914,343,183449,1,,,8370,card,,,
59642,5,2030191,y,y,63,70,5009191,429,170667,1,,,7878,card,,,
59643,6,2030191,y,y,71,70,5009256,464,2805,0,,,7878,card,,,
59644,7,2030191,y,y,90,70,5009530,569,75004,7,,,8370,card,3,,
59645,1,2030192,y,y,27,70,5051707,119,186121,1,,,8370,card,,,
59646,2,2030192,y,y,35,70,5051767,196,46808,4,,,8370,card,,,
59647,3,2030192,y,y,51,70,5051889,260,75004,1,,,8370,card,,,
59648,4,2030192,y,y,54,70,5051909,429,213489,5,,,8305,card,,,
59649,5,2030192,y,y,72,129,5052002,454,518240,2,,hands,8305,card,,,
59650,6,2030192,y,y,83,70,5052030,418,183548,1,,,8305,card,,,
59651,7,2030192,y,y,90,70,5052065,439,37449,1,,,8305,card,,,
59652,8,2030192,y,y,90,70,5052076,449,427893,7,,,8370,card,2,,
59653,9,2030192,y,y,90,163,5052078,450,67334,8,,diving,8305,card,3,,
59654,1,2030193,y,y,41,70,5047427,423,160844,3,,,10205,card,,,
59655,2,2030193,y,y,44,79,5047494,406,37506,1,,verbal_abuse,10205,card,,,
59656,3,2030193,y,y,74,70,5048284,665,156097,1,,,8372,card,,,
59657,4,2030193,y,y,75,70,5048308,670,183185,1,,,10205,card,,,
59658,5,2030193,y2,y2,76,26,5048325,679,156097,4,,,8372,card,,,
59659,6,2030193,y,y,79,70,5048361,704,434404,1,,,8372,card,,,
59660,7,2030193,y,y,90,70,5048551,805,433311,14,,,8372,card,3,,
59661,1,2030194,y,y,23,70,5039969,145,164684,2,,,8633,card,,,
59662,2,2030194,y,y,31,203,5040079,262,33988,1,,emergency_brake,8634,card,,,
59663,3,2030194,y,y,51,70,5040463,404,30962,1,,,8633,card,,,
59664,4,2030194,y,y,83,70,5040894,672,282674,1,,,8633,card,,,
59665,5,2030194,r,r,84,63,5040925,703,191315,4,,serious_fouls,8633,card,,,
59666,6,2030194,y,y,90,203,5041092,801,154257,11,,emergency_brake,8634,card,2,,
59667,1,2030196,y,y,7,70,5037084,87,181984,2,,,8302,card,,,
59668,2,2030196,y,y,40,70,5038003,322,80295,1,,,8560,card,,,
59669,3,2030196,y,y,81,70,5039390,626,205278,2,,,8560,card,,,
59670,1,2030197,y,y,17,70,5043034,95,37510,1,,,8306,card,,,
59671,2,2030197,y,y,26,70,5043106,119,184999,1,,,10267,card,,,
59672,3,2030197,y,y,57,70,5043329,272,361757,0,,,10267,card,,,
59673,4,2030197,y,y,65,70,5043362,314,40148,1,,,10267,card,,,
59674,5,2030197,y,y,81,70,5043447,386,46621,1,,,8306,card,,,
59675,6,2030197,y,y,89,70,5043485,414,358339,3,,,8306,card,,,
59676,1,2030198,y,y,25,79,5043143,171,32678,2,,verbal_abuse,9783,card,,,
59677,2,2030198,y,y,23,505,5043202,199,194660,4,,Unsportsmanlike Cond,9783,card,,,
59678,3,2030198,y,y,40,70,5043256,243,246177,2,,,9910,card,,,
59679,4,2030198,y,y,53,70,5043336,317,40668,1,,,9783,card,,,
59680,5,2030198,y,y,54,79,5043342,321,495107,0,,verbal_abuse,9783,card,,,
59681,6,2030198,y,y,70,70,5043420,377,115519,1,,,9783,card,,,
59682,7,2030198,y,y,78,505,5043457,409,103905,0,,Unsportsmanlike Cond,9783,card,,,
59683,8,2030198,y,y,78,505,5043459,414,360918,1,,Unsportsmanlike Cond,9910,card,,,
59684,9,2030198,y,y,84,79,5043490,437,213486,1,,verbal_abuse,9910,card,,,
59685,1,2030199,y,y,45,79,5043983,190,395154,0,,verbal_abuse,9869,card,,,
59686,2,2030199,y,y,52,70,5044116,224,384413,1,,,8581,card,,,
59687,3,2030199,y,y,60,25,5044169,263,37656,2,,stall_time,8581,card,,,
59688,4,2030199,y,y,62,70,5044179,276,184091,1,,,8581,card,,,
59689,5,2030199,y,y,64,163,5044191,284,74752,1,,diving,9869,card,,,
59690,6,2030199,y,y,73,505,5044218,315,239965,2,,Unsportsmanlike Cond,9869,card,,,
59691,7,2030199,y,y,83,73,5044292,355,37597,1,,serious_fouls,8581,card,,,
59692,8,2030199,y,y,90,73,5044362,397,242477,3,,serious_fouls,9869,card,1,,
59693,9,2030199,y,y,90,70,5044379,407,105351,7,,,8581,card,2,,
59694,1,2030200,y,y,9,70,5050039,55,41167,1,,,9906,card,,,
59695,2,2030200,y,y,27,70,5050106,107,30871,1,,,9906,card,,,
59696,3,2030200,y,y,38,70,5050174,164,33843,3,,,9906,card,,,
59697,4,2030200,y,y,54,70,5050333,219,268273,1,,,8603,card,,,
59698,5,2030200,y,y,77,70,5050451,305,33635,1,,,9906,card,,,
59699,1,2030201,y,y,16,70,5041736,141,46120,1,,,9864,card,,,
59700,2,2030201,y,y,36,79,5042009,289,37450,1,,verbal_abuse,9864,card,,,
59701,3,2030201,y,y,40,70,5042108,333,46836,3,,,8558,card,,,
59702,4,2030201,y,y,42,70,5042155,369,257855,3,,,8558,card,,,
59703,5,2030201,y,y,76,25,5042852,609,532942,1,,stall_time,8558,card,,,
59704,6,2030201,y,y,80,70,5042907,630,498033,1,,,8558,card,,,
59705,7,2030201,y,y,90,25,5043049,671,107930,4,,stall_time,8558,card,2,,
59706,1,2030202,y,y,6,70,5048933,40,495841,2,,,7878,card,,,
59707,2,2030202,y,y,23,70,5049157,149,96619,2,,,8315,card,,,
59708,3,2030202,y,y,25,70,5049181,154,33028,1,,,8315,card,,,
59709,4,2030202,y,y,36,70,5049339,244,159881,2,,,8315,card,,,
59710,5,2030202,y,y,59,70,5049715,436,489245,1,,,7878,card,,,
59711,6,2030202,y,y,60,70,5049777,484,534484,0,,,7878,card,,,
59712,7,2030202,,y,86,79,5049948,616,,2,,verbal_abuse,,card,,1,
59713,8,2030202,y,y,86,70,5049949,567,2805,1,,,7878,card,,,
59714,9,2030202,y,y,90,25,5049974,594,104986,8,,stall_time,7878,card,1,,
59715,10,2030202,y,y,84,25,5050187,619,261609,1,,stall_time,7878,card,,,
59716,1,2030203,y,y,5,70,5067139,48,182921,1,,,10205,card,,,
59717,2,2030203,y,y,17,70,5067173,115,38573,2,,,8305,card,,,
59718,3,2030203,y,y,34,70,5067212,187,112205,1,,,8305,card,,,
59719,4,2030203,y,y,65,505,5067441,348,37449,2,,Unsportsmanlike Cond,8305,card,,,
59720,5,2030203,y,y,78,70,5067512,361,32999,1,,,8305,card,,,
59721,6,2030203,y,y,86,70,5067607,409,574200,1,,,10205,card,,,
59722,1,2030204,y,y,31,70,5070487,164,113311,1,,,8372,card,,,
59723,2,2030204,y,y,37,70,5070637,203,239219,2,,,8633,card,,,
59724,3,2030204,y,y,61,70,5071271,374,25921,1,,,8633,card,,,
59725,4,2030204,y,y,63,79,5071324,406,31921,2,,verbal_abuse,8633,card,,,
59726,5,2030204,y,y,77,70,5071634,477,359193,1,,,8633,card,,,
59727,6,2030204,y,y,89,70,5071908,530,434404,4,,,8372,card,,,
59728,7,2030204,y,y,90,70,5071984,556,187360,13,,,8372,card,3,,
59729,1,2030205,y,y,28,70,5061721,259,80295,2,,,8560,card,,,
59730,2,2030205,y,y,37,70,5061959,355,41156,1,,,8560,card,,,
59731,3,2030205,y,y,48,70,5062559,597,150649,2,,,8560,card,,,
59732,4,2030205,y,y,50,70,5062613,634,282678,2,,,8560,card,,,
59733,5,2030205,y,y,56,70,5062756,692,607148,1,,,8560,card,,,
59734,1,2030206,y,y,10,70,5073592,63,361757,1,,,10267,card,,,
59735,2,2030206,y,y,13,79,5073605,69,391058,1,,verbal_abuse,10267,card,,,
59736,3,2030206,y,y,17,70,5073634,93,77741,2,,,8302,card,,,
59737,4,2030206,y,y,20,70,5073651,110,192770,1,,,10267,card,,,
59738,5,2030206,y2,y2,35,26,5073791,184,361757,1,,,10267,card,,,
59739,6,2030206,y,y,57,70,5073998,863,74747,3,,,10267,card,,,
59740,7,2030206,y,y,71,203,5074063,414,122047,3,,emergency_brake,8302,card,,,
59741,8,2030206,y2,y2,78,26,5074095,447,74747,1,,,10267,card,,,
59742,9,2030206,y,y,84,203,5074131,954,213805,1,,emergency_brake,8302,card,,,
59743,1,2030207,y,y,16,70,5066599,91,358339,1,,,8306,card,,,
59744,2,2030207,y,y,26,70,5066694,133,40668,1,,,9783,card,,,
59745,3,2030207,y,y,39,505,5066799,185,190669,3,,Unsportsmanlike Cond,8306,card,,,
59746,4,2030207,y,y,66,70,5066939,360,74989,1,,,8306,card,,,
59747,5,2030207,y,y,67,70,5066943,368,191906,1,,,9783,card,,,
59748,6,2030207,y,y,79,70,5066994,428,103905,1,,,9783,card,,,
59749,7,2030207,y,y,90,70,5067070,513,50622,10,,,8306,card,4,,
59750,1,2030208,y,y,23,70,5066692,104,358148,1,,,9910,card,,,
59751,2,2030208,y,y,54,129,5066901,241,18673,1,,hands,9910,card,,,
59752,3,2030208,y,y,90,70,5067078,425,246177,5,,,9910,card,1,,
59753,1,2030209,y,y,14,70,5059635,105,476769,1,,,8581,card,,,
59754,2,2030209,y,y,14,70,5059638,107,183350,1,,,8603,card,,,
59755,3,2030209,y,y,38,70,5059853,325,111801,0,,,8603,card,,,
59756,4,2030209,y,y,44,70,5059923,393,38469,3,,,8581,card,,,
59757,5,2030209,y,y,48,70,5060008,417,27461,1,,,8603,card,,,
59758,6,2030209,y,y,66,70,5060167,524,282473,0,,,8581,card,,,
59759,7,2030209,y,y,71,70,5060218,732,303088,4,,,8581,card,,,
59760,8,2030209,y,y,78,70,5060267,618,37597,1,,,8581,card,,,
59761,9,2030209,y2,y2,79,26,5060273,620,27461,1,,,8603,card,,,
59762,10,2030209,y,y,80,79,5060274,623,445907,0,,verbal_abuse,8603,card,,,
59763,11,2030209,r,r,81,66,5060291,626,37484,0,,verbal_abuse,8581,card,,,
59764,12,2030209,y,y,90,25,5060397,727,40648,11,,stall_time,8603,card,3,,
59765,1,2030210,y,y,39,70,5064049,242,257855,1,,,8558,card,,,
59766,2,2030210,y,y,43,70,5064085,285,46836,1,,,8558,card,,,
59767,3,2030210,y,y,84,70,5064529,559,185123,2,,,8558,card,,,
59768,4,2030210,y,y,90,79,5064700,692,190452,14,,verbal_abuse,8558,card,4,,
59769,1,2030211,y,y,27,73,5065417,248,108572,2,,serious_fouls,7878,card,,,
59770,2,2030211,y,y,38,73,5065587,330,39198,1,,serious_fouls,9864,card,,,
59771,3,2030211,y,y,51,73,5066122,693,104382,0,,serious_fouls,9864,card,,,
59772,4,2030211,y2,y2,53,177,5066141,443,39198,1,,serious_fouls,9864,card,,,
59773,5,2030211,y,y,56,73,5066189,695,150080,1,,serious_fouls,7878,card,,,
59774,6,2030211,y,y,65,176,5066327,509,489245,3,,violence,7878,card,,,
59775,7,2030211,y,y,65,73,5066358,521,41470,4,,serious_fouls,9864,card,,,
59776,8,2030211,y,y,75,73,5066408,703,80492,1,,serious_fouls,7878,card,,,
59777,9,2030211,y,y,90,73,5066561,652,261609,7,,serious_fouls,7878,card,1,,
59778,10,2030211,y,y,90,73,5066578,672,213711,13,,serious_fouls,7878,card,2,,
59779,1,2030212,y,y,17,70,5072536,89,186121,4,,,8370,card,,,
59780,2,2030212,y,y,26,70,5072704,157,75004,6,,,8370,card,,,
59781,3,2030212,y,y,59,70,5073281,332,406257,1,,,8370,card,,,
59782,4,2030212,r,r,64,270,5073319,396,411617,1,,,8315,card,,,
59783,5,2030212,y,y,90,70,5073485,470,183449,9,,,8370,card,2,,
59784,1,2030213,y,y,33,325,5089801,235,186121,2,,pushing,8370,card,,,
59785,2,2030213,y,y,36,73,5089837,249,189101,1,,serious_fouls,10205,card,,,
59786,3,2030213,y,y,61,325,5090421,460,34104,0,,pushing,8370,card,,,
59787,4,2030213,y,y,81,505,5090682,573,150770,0,,Unsportsmanlike Cond,8370,card,,,
59788,5,2030213,y,y,88,73,5090799,611,359194,2,,serious_fouls,8370,card,,,
59789,1,2030214,y,y,38,70,5081118,423,208077,1,,,8633,card,,,
59790,1,2030215,y,y,42,70,5086955,129,449492,5,,,8372,card,,,
59791,2,2030215,y,y,47,70,5087049,162,280638,1,,,8372,card,,,
59792,3,2030215,y,y,50,70,5087072,183,80295,1,,,8560,card,,,
59793,4,2030215,y,y,74,70,5087196,322,607148,2,,,8560,card,,,
59794,5,2030215,y,y,90,70,5087414,420,193224,12,,,8372,card,4,,
59795,6,2030215,y,y,90,505,5091296,426,205278,12,,Unsportsmanlike Cond,8560,card,3,,
59796,1,2030216,y,y,16,70,5085058,117,38818,0,,,8634,card,,,
59797,2,2030216,y,y,70,70,5086201,462,75307,1,,,10267,card,,,
59798,3,2030216,y,y,77,70,5086255,471,570432,1,,,10267,card,,,
59799,4,2030216,y,y,87,70,5086349,539,391058,1,,,10267,card,,,
59800,1,2030217,y,y,10,70,5086311,34,37480,2,,,9783,card,,,
59801,2,2030217,y,y,25,70,5086454,97,150869,2,,,8302,card,,,
59802,3,2030217,y,y,56,203,5086643,211,154232,7,,emergency_brake,8302,card,,,
59803,4,2030217,y,y,75,70,5086711,277,111237,1,,,8302,card,,,
59804,5,2030217,y,y,88,70,5086781,347,40668,1,,,9783,card,,,
59805,1,2030218,y,y,40,70,5091889,193,74989,1,,,8306,card,,,
59806,2,2030218,y,y,41,505,5091893,198,384374,0,,Unsportsmanlike Cond,9869,card,,,
59807,3,2030218,y,y,41,505,5091894,211,358339,0,,Unsportsmanlike Cond,8306,card,,,
